SITE_NAME,LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,pH_lab_weighted,TOTAL_DEPTH_M
NWIS Well  (C-10- 1) 4cbb- 1,39.97384,-111.95633,19,7.9,371.2
NWIS Well  (C-10- 1) 4cbb- 1,39.97384,-111.95633,,8.3,371.2
NWIS Well  (D-12- 1)19dbb- 1,39.75412,-111.86577,13,7.5,122
NWIS Well  (D-12- 1)19dbb- 1,39.75412,-111.86577,13,7.4,122
NWIS Well  (D-12- 1)19dbb- 1,39.75412,-111.86577,12,7.7,122
NWIS Well  (D-12- 1)19dbb- 1,39.75412,-111.86577,11,7.8,122
NWIS Well  (D-13- 1) 4ccb- 2,39.70801,-111.83521,12,7.3,119.5
NWIS Well  (D-13- 1) 5ddb- 2,39.70746,-111.84132,11.5,7.8,119.5
NWIS Well  (D-13- 1) 5ddb- 2,39.70746,-111.84132,12.5,7.7,119.5
NWIS Well  (D-13- 1) 4cca- 1,39.70690,-111.83327,12,7.7,118.9
NWIS Well  (D-13- 1) 4cca- 1,39.70690,-111.83327,11,7.5,115.9
NWIS Well  (D-13- 1) 7dbc- 1,39.69468,-111.86466,11,8.3,117.4
USGS Well P10003,39.53325,-118.69987,12.2,9.3,
NWIS Well  (C-20- 5) 1aaa- 1,39.11024,-112.35355,15,7.5,51.8
Wetlands Levee Well 5,39.07936,-119.75492,,6.5,
Wetlands Levee Well 5,39.07936,-119.75492,13.5,6.7,
NWIS Well  (C-21- 5)30dbc- 3,38.95413,-112.45411,19,7.2,72.6
NWIS Well  (C-22- 5)22adc- 2,38.88413,-112.39744,15.5,7.4,62.5
NWIS Well  (C-23- 6)21add- 1,38.79747,-112.52355,14,7.9,60.4
NWIS Well  (C-23- 6)21add- 1,38.79747,-112.52355,12,7.2,135.6
NWIS Spring  (C-28-12)29dcc-S1,38.33941,-113.22052,22.2,7.7,53.7
NWIS Spring  (C-30-12)28acb-S1,38.17302,-113.20440,,8.6,
NWIS Spring  (C-30-12)28acb-S1,38.17302,-113.20440,82.8,7.8,
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,13.5,7.4,
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,12.9,7.3,
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,12,7.7,
NWIS Well  (C-36-16) 5L 1- 1,37.70303,-113.66330,13,8.2,61
NWIS Well  (C-36-16) 5L 1- 1,37.70303,-113.66330,,8,61
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,90.1,8.2,
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,93.2,8.5,
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,95.5,8.4,
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,95,8.3,
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,93,8.3,
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,93.7,8,
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,89,8.5,
NWIS Site,37.66132,-118.82957,93.3,9,
NWIS Site,37.66104,-118.82874,93.5,8.7,
NWIS Site,37.66104,-118.82874,95,8.6,
NWIS Site,37.66104,-118.82874,92.7,8.5,
NWIS Site,37.66104,-118.82957,76.2,8,
NWIS Site,37.66104,-118.82957,78.7,7.7,
NWIS Site,37.66104,-118.82957,79.2,7.7,
NWIS Site,37.66104,-118.82957,76.3,7.6,
NWIS Site,37.66104,-118.82957,79.1,7.7,
NWIS Site,37.66104,-118.82957,81.7,7.6,
NWIS Site,37.66104,-118.82957,79,7.2,
NWIS Site,37.65410,-118.82790,94.2,8.8,
NWIS Well 003S028E32E006M,37.64438,-118.91486,168,6.5,
NWIS Well 026N002E25Q002M,36.34217,-116.71088,14,8,
USGS Well 1 - Hwy 15,36.15628,-115.16103,22.6,7.2,
USGS Well 5 - Hwy 15,36.12675,-115.18189,23.4,7.3,
DRI Well FC3 - Flamingo Rd,36.11347,-115.14839,24.5,7.2,
NWIS Well 026S040E22H003M,35.66162,-117.65312,25.2,7.9,
NWIS Well 026S040E22H003M,35.66162,-117.65312,24,7.7,
NWIS Well 026S040E22J001M,35.65829,-117.65590,28,7.5,
NWIS Well 026S040E22K001M,35.65634,-117.65812,25,7.6,
NWIS Well 026S040E22P003M,35.65329,-117.66367,27.5,8.9,
NWIS Well 026S040E35H001M,35.63190,-117.63756,20.5,7.7,
NWIS Well 026S040E35H001M,35.63190,-117.63756,29,7.9,
NWIS Well 027S040E03R001M,35.60829,-117.65340,23.5,7.9,
NWIS Well 014N003E27E001S,35.28164,-116.66003,22.7,7.2,
NWIS Well 014N003E33Q001S,35.25711,-116.66545,23.8,7.6,
NWIS Well 013N003E04B001S SP1 AT 240,35.25526,-116.66798,26.3,7.8,
NWIS Well 013N003E04Q002S,35.24452,-116.66857,22.1,7.5,
Sundance Shores Well,35.14972,-114.58108,,7.9,
NWIS Well 009N010W24C001S,34.86609,-117.89312,18.3,7.2,228.6
NWIS Site,34.68666,-118.15980,15,7.3,147.8
Hot Spring - Surprise Valley,41.67377,-120.20668,93.6,7.26,
Hot Spring - Surprise Valley,41.68144,-120.20867,71.1,7.93,
NWIS Well  (C- 2- 4)35dca- 1,40.59717,-112.26272,15,7.6,100.8
NWIS Well  (C- 5- 5)31dbd- 2,40.33744,-112.44384,12.5,7.4,152.4
Real McCoy Spring - McCoy Springs / J Saval Ranch Springs / JS Ranch Springs,40.07942,-117.60456,46,7.83,
NWIS Well  (C- 9- 1) 4ccc- 1,40.05440,-111.95605,16,7.8,137.2
NWIS Well  (D-12- 1)19dbb- 1,39.75412,-111.86577,13,7.8,122
NWIS Well  (D-13- 1) 5dda- 1,39.70746,-111.83938,11,8.2,119.5
Washoe County Well W-10,39.51408,-119.92575,15,7,
NWIS Well  (C- 2- 4)31add- 6,40.60161,-112.33245,14,7.7,199.7
NWIS Well  (C- 5- 1)24dcd- 1,40.36245,-111.89410,,7.5,155.5
NWIS Well  (C- 7- 8) 9dca- 1,40.22022,-112.74941,11.5,7.3,149.4
NWIS Well  (C- 7- 8)22adb- 2,40.19661,-112.72580,13,7.7,147.9
NWIS Well  (C-10- 1) 4cbb- 1,39.97384,-111.95633,,7.8,371.2
Goerenger Well,39.96921,-117.86006,28.3,7.88,73
NWIS Well  (D-12- 1)19dbb- 1,39.75412,-111.86577,11,7.3,122
NWIS Well  (D-13- 1) 5ddb- 1,39.70690,-111.84021,11,7.9,118.9
NWIS Well  (D-13- 1) 7dbc- 1,39.69468,-111.86466,9.5,7.8,64
Wetlands Levee Well 5,39.07936,-119.75492,12.5,6.7,
NWIS Well  (C-29-11)28add- 1,38.25830,-113.08468,14,7.9,59.7
NWIS Well 011N007W32N004S,35.00164,-117.64950,,7.8,114.3
NWIS Well  (B- 7- 2)20daa- 1,41.32772,-112.08550,13.3,7.9,45.7
NWIS Well U4-011 (B- 5- 1)19dca- 2,41.14994,-111.99411,11,7.3,548.8
NWIS Well  (C- 5- 6)35dba- 2,40.33967,-112.48551,12,7.7,152.4
USGS Well B-3,39.48714,-118.74182,22.5,6.9,
NWIS Well 15S 32E 33DCD1,42.06714,-112.72109,10.9,7.4,
NWIS Well  (C- 5- 6)35dba- 2,40.33967,-112.48551,5,7.5,152.4
NWIS Well  (C- 7- 8) 9dad- 1,40.22216,-112.74358,12,7.3,149.7
Cottonwood Creek,39.97621,-117.88176,14,8.12,
NWIS Well 011N009W31D002S,35.01108,-117.87729,,8.3,121.9
RICHARD,42.01186,-113.43111,17,7.5,
NWIS Well  (B-14- 9) 5bbb- 1,41.97964,-112.90193,19,7.9,
Geothermal Well Phipps 2 (Bottom),41.67207,-120.22068,130,9.14,
Geothermal Well Phipps 2 (Bottom),41.67207,-120.22068,130,9.14,
NWIS Well  (C- 3- 1)31cbb- 1,40.51356,-112.00522,,7.6,175.3
NWIS Well  (C- 7- 8) 9dad- 1,40.22216,-112.74358,11.5,7.5,70.1
NWIS Well  (C- 7- 8) 9dca- 1,40.22022,-112.74941,11.5,7.8,149.4
NWIS Well  (C- 7- 8) 9dca- 1,40.22022,-112.74941,13.5,7.8,149.4
NWIS Well  (C- 7- 8)22adb- 2,40.19661,-112.72580,12,7.8,147.9
NWIS Well 030S038E30R001M,35.28941,-117.93646,24,8.2,24.4
NWIS Well  (C- 7- 8) 9dca- 1,40.22022,-112.74941,,7.3,149.4
NWIS Well  (D-13- 1) 4cca- 1,39.70690,-111.83327,11,8.1,118.3
NWIS Well  (C-28-10)28ccc- 1,38.33858,-112.98884,15,7.7,53.4
NWIS Site,37.66104,-118.82874,92.9,8.4,
Surprise Valley Minerals Well,41.53305,-120.07799,96.8,8.23,
NWIS Well  (C-12- 1)24baa- 1,39.76162,-111.88577,12.5,7.5,122
Steinhardt Domestic Well,39.39595,-119.73458,32.2,6.98,
NWIS Well  (C-21- 6) 1ddb- 1,39.01246,-112.47078,13.5,7.4,76.2
W German Springs / Spring SS29WS29,38.13686,-118.32106,,8,
USGS Well 5 - Hwy 15,36.12675,-115.18189,25,7.3,
NWIS Well 011N004W33G001S,35.00387,-117.30227,26,7.7,94.5
NWIS Well 15S 32E 33CAA1,42.07270,-112.72442,11.5,7.8,121.9
NWIS Well U4-024 (P17),41.15078,-111.99605,15,8.6,548.8
NWIS Well  (D- 3- 1)29cbc- 1,40.52717,-111.87160,13.5,7.9,178.4
NWIS Well  (C- 4- 1)23dbb- 1,40.45606,-111.91910,16.5,7.6,166.2
Wetlands Levee Well 5,39.07936,-119.75492,14.5,6.6,
NWIS Site,38.90908,-119.96268,,7.5,66.2
NWIS Well  (C-35- 4)34dcb- 1,37.71248,-112.21159,13.5,7.9,45.7
NWIS Well  (C-36-16) 5L 1- 1,37.70303,-113.66330,14.5,7.3,61
NWIS Well 13S 46E 03DCA1,42.31799,-111.05880,9,7.5,
NWIS Well  (C- 1- 1)15cad- 2,40.73078,-111.94049,17.5,7.8,177.7
Well WC02 MW09,39.64557,-119.70123,19.7,7.3,
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,13,7.7,
NWIS Site,37.65410,-118.82790,93.7,9,
NWIS Well 06S 33E 12DAD1,42.91186,-112.53748,17.2,7.4,104.3
NWIS Well 06S 33E 31DAA1,42.85408,-112.63499,10.1,7.3,96.3
NWIS Spring 29-119-26bbc01,42.47437,-110.97075,8.5,7.7,63.1
NWIS Well 11S 20E 33AAD1,42.42825,-114.10836,21.5,7.3,50.3
NWIS Well 11S 20E 33AAD1,42.42825,-114.10836,21,7.3,50.3
NWIS Well  (B-14- 9) 7bbb- 1,41.96492,-112.92110,18.5,7.9,
NWIS Well  (B- 7- 2)20daa- 1,41.32772,-112.08550,13.3,7.5,45.7
NWIS Well  (B- 6- 2) 2aca- 2,41.28855,-112.03216,15,8,
USGS Well - Bottle Creek Ranch,41.21962,-118.20876,14,7.7,
Spring 4 Orifice A - Casey Springs / Casey Hot Springs,41.00323,-119.01484,87,7.3,
NWIS Well  (C- 1- 3)15bdc- 2,40.73300,-112.16967,12.5,8,231.7
NWIS Well  (C- 1- 2)31aaa- 1,40.69578,-112.10216,16.5,7.6,228.7
NWIS Well  (D- 2- 1) 8bba- 1,40.66717,-111.86910,11.5,7.5,214.6
NWIS Well  (C- 2- 1)14bdb- 1,40.64800,-111.92271,9,6.4,213.4
NWIS Well  (C- 2- 6)23cbb- 1,40.63383,-112.50412,20,8,213.4
NWIS Well  (C- 2- 2)25cdd- 1,40.61022,-112.01522,15,7.5,206.7
NWIS Well  (C- 3- 1) 9bcc- 1,40.57356,-111.96688,14.5,7.8,183.8
NWIS Well  (C- 3- 1) 9ccc- 1,40.56578,-111.96688,14,7.5,182.9
NWIS Well  (C- 3- 2)17aad- 2,40.56106,-112.08244,14,3.2,182.9
NWIS Well  (C- 4- 2) 1bbb- 1,40.50745,-112.02410,15,7.5,175.3
NWIS Well  (C- 4- 2) 1bbb- 1,40.50745,-112.02410,15.5,7.6,175.3
NWIS Well  (C- 4- 1) 6dad- 1,40.49828,-111.98660,14,7.3,171.9
NWIS Well  (C- 4- 1)23dbb- 1,40.45606,-111.91910,17,7.6,168
NWIS Well  (C- 5- 1)24dcd- 1,40.36245,-111.89410,24.5,7.7,155.5
NWIS Well 029N015E23Q001M,40.35546,-120.25660,,8.4,154.9
NWIS Well  (C- 7- 8) 9dad- 1,40.22216,-112.74358,11,7.9,149.7
NWIS Well  (C- 7- 8) 9dad- 1,40.22216,-112.74358,12,7.6,149.7
NWIS Well  (C- 8- 1)20cdb- 2,40.10051,-111.97022,26,7.9,140.2
NWIS Well  (C- 9- 1) 4ccc- 1,40.05440,-111.95605,16,7.7,137.2
NWIS Well  (C- 9- 1)28ccb- 1,39.99884,-111.95661,18.5,7.8,135.7
NWIS Well  (C- 9- 1)28ccb- 1,39.99884,-111.95661,18,7.8,244.4
NWIS Well  (C-12- 1)24baa- 1,39.76162,-111.88577,12.5,7.8,122
NWIS Well  (D-12- 1)31aab- 1,39.73273,-111.86077,12,8,112.5
NWIS Well  (C-13- 1) 1daa- 2,39.71134,-111.87577,13,7.7,119.8
NWIS Well  (C-13- 1)12adc- 1,39.69718,-111.87882,11.5,7.6,117.7
NWIS Well  (D-13- 1) 7dad- 3,39.69357,-111.85604,10,7.1,116.5
NWIS Well  (D-13- 1) 7dda- 1,39.69162,-111.85604,10.5,7.4,116.2
USGS Well CDDH-52A,39.65769,-118.80571,13,8.1,45.7
NWIS Well  (C-18- 8) 1ddd- 1,39.27301,-112.69134,14.5,8.6,89.9
NWIS Well  (C-19- 4)31ada- 1,39.12052,-112.33522,14,7.7,
USGS Well 2A - Weed Heights,39.01908,-119.19849,,4.1,
NWIS Well  (C-21- 6) 1ddb- 1,39.01246,-112.47078,12.5,7.4,76.2
NWIS Well  (C-21- 5) 7cdd- 3,38.99413,-112.45716,12.5,7.3,75.6
NWIS Well  (C-21- 5) 7cdd- 3,38.99413,-112.45716,10,6.9,75.6
NWIS Well  (C-22- 5) 4bbd- 1,38.93246,-112.42550,15,7.6,69.8
NWIS Well  (C-22- 5) 4bbd- 1,38.93246,-112.42550,15,7.1,69.5
NWIS Well  (C-22- 5)10bbb- 2,38.91969,-112.41105,17.5,7.5,68.6
NWIS Well  (C-22- 5)10bbb- 2,38.91969,-112.41105,18,7.4,103
NWIS Site,38.90880,-119.96295,,8.3,64.6
NWIS Site,38.90880,-119.96407,,7.1,65.9
NWIS Well  (C-22- 5)22adc- 2,38.88413,-112.39744,16,7.5,62.5
NWIS Well  (C-23- 6)21add- 1,38.79747,-112.52355,13.5,7.8,60.7
NWIS Well  (C-23- 6)21add- 1,38.79747,-112.52355,,7.1,135.6
NWIS Well  (C-28-11)25dcd- 1,38.33886,-113.03329,16.5,7.4,54
NWIS Well  (C-29-11)10ddd- 1,38.29469,-113.06579,12.5,7.6,48.8
NWIS Spring  (C-30-12)21add-S1,38.18525,-113.19774,,8.1,
NWIS Spring  (C-30-12)28acb-S1,38.17302,-113.20440,76.7,7.4,
NWIS Spring  (C-30-12)28acb-S1,38.17302,-113.20440,78.3,7.7,
NWIS Spring  (C-30-12)28acb-S1,38.17302,-113.20440,,7.1,
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,14,7.4,
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,13.5,7.6,
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,12.5,7.6,
NWIS Site,37.69021,-118.84125,82.9,7.5,
NWIS Site,37.69021,-118.84125,82.7,8.1,
NWIS Site,37.69021,-118.84125,82.7,7,
NWIS Site,37.69021,-118.84125,81.2,7,
NWIS Site,37.69021,-118.84125,80,7,
NWIS Site,37.69021,-118.84125,81.8,7.2,
NWIS Site,37.69021,-118.84125,82.2,6.8,
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,89.1,8.2,
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,94.2,8.3,
NWIS Spring 003S028E25HS01M,37.66160,-118.82930,92.3,8.2,
NWIS Site,37.66132,-118.82957,92.4,9,
NWIS Site,37.66104,-118.82874,93.7,8.4,
NWIS Site,37.66104,-118.82874,83,8.8,
NWIS Site,37.66104,-118.82874,93.8,8.8,
NWIS Site,37.66104,-118.82874,91.3,8.7,
NWIS Site,37.66104,-118.82957,75.5,7.7,
NWIS Site,37.65410,-118.82790,93.6,8.7,
NWIS Site,37.65410,-118.82790,14,8.7,
NWIS Site,37.65410,-118.82790,94.5,8.9,
NWIS Site,37.65410,-118.82790,95.2,8.8,
NWIS Site,37.65410,-118.82790,94.4,8.8,
NWIS Site,37.65410,-118.82790,94.3,8.7,
NWIS Spring 003S028E32ES03M,37.64493,-118.91624,88,7.5,
NWIS Spring 014S045E30BS01M,36.71856,-117.12590,18.5,8.1,
NWIS Well 026N002E36B001M,36.34162,-116.71005,14.4,8.1,
NWIS Well 024N001E15E001S,36.19828,-116.86727,28.5,8.3,
NWIS Well 212 S22 E61 21CD 1,36.01720,-115.17000,25,7.7,
NWIS Well 026S040E22B001M,35.66523,-117.65951,23,7.5,
NWIS Well 026S040E22B001M,35.66523,-117.65951,26.5,7.7,
NWIS Well 026S040E22B001M,35.66523,-117.65951,25,7.9,
NWIS Well 026S040E22H003M,35.66162,-117.65312,27,7.5,
NWIS Well 026S040E22H001M,35.66162,-117.65312,27,7.4,
NWIS Well 026S040E22H003M,35.66162,-117.65312,22,7.7,
NWIS Well 026S040E22H001M,35.66162,-117.65312,23,6.9,
NWIS Well 026S040E22J001M,35.65829,-117.65590,28,7.5,
NWIS Well 026S040E22P003M,35.65329,-117.66367,27,8.6,
NWIS Well 027S040E04C002M,35.62051,-117.67840,,7.9,
NWIS Well 027S040E03R001M,35.60829,-117.65340,25.5,7.9,
NWIS Well 027S040E09P001M,35.59357,-117.68229,30,8.2,70.1
NWIS Well 029S039E33H001M,35.36913,-117.79034,31,7.4,
NWIS Well 030S038E05R003M,35.34691,-117.91507,13,7.9,45.7
NWIS Well 030S038E28N002M,35.28746,-117.91507,24,7.6,
NWIS Well 013N003E04B001S SP1 AT 240,35.25526,-116.66798,26,7.8,
NWIS Well 013N003E04C003S,35.25358,-116.67102,24,7.8,
NWIS Well 013N003E04G001S,35.25100,-116.66832,25,7.9,
NWIS Well 013N003E04Q002S,35.24452,-116.66857,19,7.5,
NWIS Well 013N003E10E003S,35.23729,-116.65619,22,7.6,
NWIS Well 013N003E10E003S,35.23729,-116.65619,23.5,7.6,
NWIS Well 013N003E10E003S,35.23729,-116.65619,24,7.8,
Big Bend Area Well 1,35.15861,-114.57191,20,7.8,
Sundance Shores Well,35.14972,-114.58108,27,7.6,
Sundance Shores Well,35.14972,-114.58108,27.5,7.7,
Sundance Shores Well,35.14972,-114.58108,27.5,7.7,
Sundance Shores Well,35.14972,-114.58108,,8,
Sundance Shores Well,35.14972,-114.58108,,7.5,
NWIS Well,35.07944,-114.64663,,8,
NWIS Well 010N008W04A001S,34.99831,-117.72173,22,8.1,37.5
NWIS Site,34.68666,-118.15980,14.5,7.7,147.8
NWIS Well  (C-22- 5)22adc- 2,38.88413,-112.39744,15.5,7.4,62.5
Hot Spring - Surprise Valley,41.66795,-120.20942,96.6,7.52,
NWIS Well 10S 26E 36DCD2,42.50269,-113.36028,12,7.5,65.9
NWIS Well  (B- 7- 2)20daa- 1,41.32772,-112.08550,13.9,7.8,45.7
NWIS Well  (C- 1- 1)33aba- 1,40.69634,-111.95494,13.5,7.4,228.7
NWIS Well  (C- 3- 1)31cbb- 1,40.51356,-112.00522,14,7.6,175.3
NWIS Well  (C-21- 6) 1ddb- 1,39.01246,-112.47078,12.5,7.4,76.2
NWIS Well  (C-22- 5) 4bbd- 1,38.93246,-112.42550,15,7.2,69.5
NWIS Well  (C-36-16) 5L 1- 1,37.70303,-113.66330,14,7.5,
NWIS Well 027S040E11H003M,35.60218,-117.63506,12.5,7.5,67.7
NWIS Well 013N003E10E003S,35.23729,-116.65619,24.6,7.6,
NWIS Well 009N009W18C001S,34.87803,-117.87396,14,7.3,109.7
NWIS Well  (D- 5- 1) 6daa- 1,40.41189,-111.86882,14.5,7.6,163.1
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,12.5,7.6,
NWIS Site,37.66104,-118.82874,95.4,8.1,
NWIS Site,37.66104,-118.82874,93,8.5,
NWIS Well 011N008W30F001S,35.02275,-117.77145,27,7.9,
Spring 11,41.15411,-111.99828,10,7.6,243.9
NWIS Well  (B- 1- 2)36baa- 3,40.78328,-112.01661,,7.3,243.9
NWIS Well  (C- 2- 1)11bad- 1,40.66522,-111.92160,15.5,7.5,214.6
NWIS Well  (C- 2- 1)20aad- 2,40.63606,-111.96883,15,7.2,213.4
NWIS Well  (C- 2- 4)22bac- 1,40.63550,-112.28828,,8,213.4
NWIS Well  (C- 5- 6)36dac- 1,40.33661,-112.46523,10.5,7.4,152.4
NWIS Well  (D-13- 1) 5dab- 1,39.71107,-111.84077,10.5,7.4,119.8
Wetlands Levee Well 5,39.07936,-119.75492,13,6.6,
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,12,7.6,
NWIS Well 06S 30E 34DBD1,42.85213,-112.93388,14,7.5,96
NWIS Well  (B- 5- 2) 5acb- 2,41.20133,-112.09300,22,7.7,1220.1
NWIS Spring  (C- 2- 2) 5ada-S1,40.67800,-112.08466,17.5,7.8,219.5
NWIS Well  (C- 4- 2) 2bbb- 1,40.50686,-112.04343,12,7.5,162.2
NWIS Well  (C- 8- 1)20cdb- 1,40.09995,-111.97244,13.9,8.2,140.2
NWIS Well  (C- 8- 1)32bcb- 1,40.07773,-111.97522,,8.3,139
NWIS Spring  (D-12- 1) 6ddc-S1,39.79273,-111.86132,11.5,8,122
NWIS Well  (D-12- 1)19dab- 1,39.75440,-111.85966,,7.9,121
NWIS Well  (C-28-10)28ccc- 1,38.33858,-112.98884,16,7.7,53.4
NWIS Well  (C-34-16)28dcc- 2,37.80941,-113.64608,14,7.7,
NWIS Site,37.65410,-118.82790,,9.1,
USGS Well UZB-3,36.76550,-116.69450,,7.8,
Hot Well - Surprise Valley,41.68454,-120.21598,85,8.09,
NWIS Well 14S 32E 25BDA1,42.17828,-112.66578,,8,32.6
Geothermal Well Phipps 2 (Top),41.67207,-120.22068,130,6.56,
Geothermal Well Phipps 2 (Top),41.67207,-120.22068,130,6.56,
Hot Spring - Surprise Valley,41.66795,-120.20942,98.7,7.62,
NWIS Well  (B- 7- 2)20daa- 1,41.32772,-112.08550,13.3,9,45.7
NWIS Well  (D- 2- 1)30dda- 3,40.61161,-111.87243,14.5,8,207.6
NWIS Well  (C- 4- 1)15bdc- 1,40.47189,-111.94327,19.4,7.4,168.6
NWIS Spring  (C- 4- 1)22ada-S1,40.45939,-111.92938,14.5,7.8,168.6
NWIS Well  (D- 5- 1) 5bbc- 1,40.41745,-111.86854,,7.6,
NWIS Well 013N003E04Q005SLYS,35.24470,-116.66864,,7.8,
NWIS Well 011N004W30N002S,35.01109,-117.34811,,7.6,152.4
NWIS Well  (C- 2- 4)35dcc- 3,40.59635,-112.26406,16.8,7.8,194.8
NWIS Well  (C-12- 1)13dcd- 1,39.76273,-111.88105,12,7.7,122
NWIS Well 15S 32E 33CAA1,42.07270,-112.72442,11.5,7.5,121.9
NWIS Well U4-011 (B- 5- 1)19dca- 2,41.14994,-111.99411,11.5,7.4,548.8
NWIS Spring  (C- 2- 2) 5aac-S2,40.68439,-112.08689,16.5,7.7,225.6
NWIS Well  (C- 3- 1)16bcc- 2,40.55995,-111.96688,14.5,7.3,182.9
Kitten Spring,40.05480,-117.92358,16.4,7.64,
NWIS Well  (D-12- 1)32dac- 1,39.72357,-111.84160,,7.7,120.1
NWIS Site,37.66104,-118.82874,92,8.6,
NWIS Site,37.66104,-118.82874,93,8.3,
NWIS Well  (C- 2- 4)35dcc- 3,40.59635,-112.26406,17,7.5,194.8
Well 45-W-5,39.97011,-117.85916,26.4,7.75,
NWIS Well 11S 20E 33AAD1,42.42825,-114.10836,22.5,7.4,50.3
NWIS Well 11S 20E 33AAD1,42.42825,-114.10836,22.5,7.5,50.3
NWIS Spring 28-119-27bad00,42.39243,-110.96602,9,7.6,
NWIS Well 12S 46E 22DDC1,42.35854,-111.05964,7.9,7.6,
NWIS Well 13S 16E 20AAA1,42.28714,-114.59478,11.8,7.8,
NWIS Spring 16S 26E 21CDB1S,42.01186,-113.42472,15.5,7.1,
NWIS Well  (B-10- 6)36dcb- 1,41.54937,-112.47858,14.5,7.8,
NWIS Well  (B- 1- 2)21acd- 1,40.80550,-112.06855,24,7.9,243.9
NWIS Well  (D- 1- 3)12cbd- 1,40.74606,-111.56520,13.9,7.2,228.7
NWIS Well  (C- 2- 5)20acc- 1,40.62994,-112.43745,,7.5,210.4
NWIS Well  (C- 2- 4)28dba- 3,40.61522,-112.29967,13.9,8.2,207.6
NWIS Well  (C- 3- 2)17ada- 2,40.56189,-112.08216,14,3.2,182.9
NWIS Well  (C- 3- 1)16bcc- 2,40.55995,-111.96688,16,7.5,182.9
NWIS Well  (C- 3- 1)16bcc- 2,40.55995,-111.96688,15,7.2,182.9
NWIS Well  (C- 3- 1)30acd- 1,40.52967,-111.99299,12,7.3,165.5
NWIS Well  (C- 3- 2)33cac- 1,40.51300,-112.07688,15,7.3,175.3
NWIS Well  (C- 3- 1)32dcc- 1,40.50967,-111.97633,12.5,7.9,175.3
NWIS Well  (C- 4- 1)22dbd- 1,40.45467,-111.93466,14.4,7.4,166.2
NWIS Well  (C- 4- 5)32cca- 2,40.42356,-112.42162,12,7.8,164.6
NWIS Well  (C- 5- 5)19cac- 2,40.36661,-112.45468,9,7.6,155.5
NWIS Well 029N015E21Q001M,40.35268,-120.29105,19,7.7,154.6
NWIS Well  (C- 7- 9)32ccd- 1,40.15800,-112.88997,13.5,7.8,143.6
NWIS Well  (C-10- 1)17aaa- 1,39.95051,-111.95772,18,7.3,157.6
NWIS Spring  (C-11- 4)33ccb-S1,39.81967,-112.30800,12,7.9,122.6
Creek (LDMW for Dixie Valley Hot Springs),39.79825,-118.07541,22,8.5,
NWIS Well  (C-12- 1)24baa- 1,39.76162,-111.88577,13,7.7,122
NWIS Well  (D-13- 1) 4ccb- 2,39.70801,-111.83521,11,7.1,119.8
NWIS Well  (D-13- 1) 5ddb- 2,39.70746,-111.84132,11,7.5,119.5
NWIS Well  (D-13- 1) 4cca- 1,39.70690,-111.83327,11.5,7.3,118.9
NWIS Well  (D-13- 1) 4cca- 1,39.70690,-111.83327,11.5,7.5,118.9
NWIS Well  (D-13- 1) 7dbc- 1,39.69468,-111.86466,11.5,7.6,117.4
USGS FWA-5 Well,39.60269,-119.16878,13,8.2,
NWIS Well  (C-16- 1) 3cdd- 1,39.44107,-111.91604,14.5,7.7,102.4
USGS Well - Smith Creek Valley,39.38465,-117.47899,11.9,8.3,
NWIS Well  (C-19- 9)29cbc- 1,39.12718,-112.89468,20,7.9,79.9
NWIS Well  (C-19- 4)31dbb- 1,39.11663,-112.34300,12.5,6.8,159.4
Wetlands Levee Well 5,39.07936,-119.75492,14,6.5,
NWIS Spring  (C-21-10)13baa-S1,38.99496,-112.92634,19.5,7.7,76.2
NWIS Well  (C-22- 5)10bbb- 2,38.91969,-112.41105,16,7.3,103
NWIS Well  (C-23-19)20bac- 1,38.80495,-114.00860,14.5,7.9,61
NWIS Well  (C-28-11)23cbb- 1,38.36052,-113.06551,14,7.3,54.9
NWIS Well  (C-28-10)28cdd- 1,38.33886,-112.98384,16.5,7,53.7
NWIS Well  (C-28-10)28ccc- 1,38.33858,-112.98884,21,8.4,53.4
NWIS Well  (C-29-11) 1add- 1,38.31691,-113.02884,17,7.9,52.4
NWIS Well  (C-33-13) 3caa- 1,37.96053,-113.29968,14,7.5,
NWIS Well  (C-33- 8)31ccc- 1,37.88247,-112.81050,12,7.3,
